x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
2824.98 2675 289.497 0 0 0 0 1.49998e+06 43.495 113246 4.03713 5.91573e+06 1.49998e+06 ZonesAtSurface
2874.98 2675 329.496 0 0 0 0 620825 29.2401 56311.9 1.39293 6.1781e+06 620825 ZonesAtSurface
2924.98 2675 369.495 0 0 0 0 594646 30.6507 53465.9 1.26705 6.07652e+06 594646 ZonesAtSurface
2974.98 2675 409.494 0 0 0 0 667048 36.7662 135100 1.49304 6.23749e+06 667048 ZonesAtSurface
3024.98 2675 449.492 0 0 0 0 644434 31.5504 125854 1.00331 5.89577e+06 644434 ZonesAtSurface
3074.98 2675 489.489 0 0 0 0 1.29003e+06 34.4573 58486.9 1.03376 6.7335e+06 1.29003e+06 ZonesAtSurface
3124.98 2675 529.485 0 0 0 0 1.25637e+06 32.252 84602.2 1.00858 5.87799e+06 1.25637e+06 ZonesAtSurface
3174.97 2675 569.479 0 0 0 0 1.0642e+06 32.0846 66151.8 1.00926 4.7377e+06 1.0642e+06 ZonesAtSurface
3224.97 2675 609.468 0 0 0 0 1.32921e+06 31.336 148667 1.02046 4.3966e+06 1.32921e+06 ZonesAtSurface
3274.95 2675 649.435 0 0 0 0 100000 5 10000 1.0495 500422 100000 ZonesAtSurface
3324.93 2675 689.379 0 0 0 0 100000 5 10000 1.06809 238384 100000 ZonesAtSurface
3374.93 2675 729.329 0 0 0 0 100000 5 10000 1.17635 303169 100000 ZonesAtSurface
3424.94 2675 769.287 0 0 0 0 100000 5 10000 1.22211 300074 100000 ZonesAtSurface
3474.95 2674.99 809.249 0 0 0 0 564515 44.8561 80388.5 1.59706 2.08483e+06 564515 ZonesAtSurface
3524.96 2674.99 849.22 0 0 0 0 1.46326e+06 30.1349 146373 3.51605 1.54883e+06 1.46326e+06 ZonesAtSurface
3574.99 2675 889.186 0 0 0 0 845791 25.276 83720.7 2.07496 1.34735e+06 845791 ZonesAtSurface
3625.02 2675 929.147 0 0 0 0 738932 24.8537 78474.5 1.98582 1.14048e+06 738932 ZonesAtSurface
3675.05 2674.99 969.107 0 0 0 0 1.00329e+06 37.7369 69123 3.6476 1.16318e+06 1.00329e+06 ZonesAtSurface
3725.07 2674.99 1009.07 0 0 0 0 699864 21.4471 72744.3 2.30905 890684 699864 ZonesAtSurface
3775.08 2674.99 1009.06 0 0 0 0 576032 41.5243 70578.2 6.86567 425704 576032 ZonesAtSurface
3825.08 2674.99 969.059 0 0 0 0 100000 5 10000 1.24631 197797 100000 ZonesAtSurface
3875.1 2674.99 929.082 0 0 0 0 1.35252e+06 29.8808 106012 6.90111 736381 1.35252e+06 ZonesAtSurface
3925.14 2674.99 889.112 0 0 0 0 1.32743e+06 38.017 101958 8.72762 638638 1.32743e+06 ZonesAtSurface
3975.2 2674.99 849.146 0 0 0 0 1.29579e+06 24.4815 73537.1 6.53148 652145 1.29579e+06 ZonesAtSurface
4025.27 2675 809.183 0 0 0 0 647770 18.4118 119001 2.7679 822523 647770 ZonesAtSurface
4075.35 2675 769.222 0 0 0 0 861621 26.0068 89327.9 2.85367 1.14338e+06 861621 ZonesAtSurface
4125.42 2675 729.265 0 0 0 0 1.04268e+06 25.8341 56978.8 2.18771 1.66254e+06 1.04268e+06 ZonesAtSurface
4175.49 2675 689.309 0 0 0 0 100000 5 10000 1.15024 299562 100000 ZonesAtSurface
4225.54 2675 649.35 0 0 0 0 1.3085e+06 40.199 108729 4.44085 1.52991e+06 1.3085e+06 ZonesAtSurface
4275.59 2675 609.385 0 0 0 0 565700 27.6683 130778 1.70555 1.56469e+06 565700 ZonesAtSurface
4325.62 2675 569.417 0 0 0 0 610160 39.1356 101270 2.06328 1.8562e+06 610160 ZonesAtSurface
4375.64 2675 529.447 0 0 0 0 1.477e+06 16.6952 103008 1.97518 2.20684e+06 1.477e+06 ZonesAtSurface
4425.66 2675 489.477 0 0 0 0 874827 30.2203 80621.2 1.42008 2.62877e+06 874827 ZonesAtSurface
4475.66 2675 449.507 0 0 0 0 533589 41.3164 64581.3 1.21211 2.76125e+06 533589 ZonesAtSurface
4525.66 2675 409.536 0 0 0 0 1.37457e+06 38.47 55626.3 2.55961 2.7272e+06 1.37457e+06 ZonesAtSurface
4575.66 2675 369.563 0 0 0 0 880340 28.9813 108521 1.24037 2.75376e+06 880340 ZonesAtSurface
4625.66 2675 329.587 0 0 0 0 919552 26.057 141597 1.29955 2.67732e+06 919552 ZonesAtSurface
4675.65 2675 289.613 0 0 0 0 570921 30.948 93641.3 1.02116 2.35789e+06 570921 ZonesAtSurface
4725.64 2675 249.633 0 0 0 0 929180 35.8842 102037 1.58979 3.05534e+06 929180 ZonesAtSurface
4775.61 2675 209.65 0 0 0 0 905404 16.5289 56084.7 1.05665 2.57115e+06 905404 ZonesAtSurface
4825.54 2675 169.675 0 0 0 0 1.04389e+06 19.922 139011 1.07694 3.03898e+06 1.04389e+06 ZonesAtSurface
4875.42 2675 129.725 0 0 0 0 1.05144e+06 38.7242 138527 1.27107 5.37654e+06 1.05144e+06 ZonesAtSurface
4925.24 2675 89.7365 0 0 0 0 1.16017e+06 17.5633 145426 1.18341 5.13676e+06 1.16017e+06 ZonesAtSurface
74.832 2725 68.2341 0 0 0 0 653017 34.6942 61926.2 1.07381 7.73225e+06 653017 ZonesAtSurface
124.705 2725.01 93.2745 0 0 0 0 1.02829e+06 34.3349 105414 1.0297 6.39117e+06 1.02829e+06 ZonesAtSurface
174.592 2725 118.301 0 0 0 0 1.08476e+06 39.4023 78743.6 1.02591 5.07115e+06 1.08476e+06 ZonesAtSurface
224.489 2725 143.315 0 0 0 0 1.28748e+06 19.8452 124292 1.00824 3.88195e+06 1.28748e+06 ZonesAtSurface
274.393 2725 168.297 0 0 0 0 100000 5 10000 1.09386 414373 100000 ZonesAtSurface
324.325 2725.01 193.241 0 0 0 0 794341 24.0897 128563 1.06258 2.72589e+06 794341 ZonesAtSurface
374.292 2725.01 218.181 0 0 0 0 674857 24.9024 79534.9 1.0599 2.7487e+06 674857 ZonesAtSurface
424.278 2725.01 243.144 0 0 0 0 1.22333e+06 34.3198 136898 1.28187 3.69474e+06 1.22333e+06 ZonesAtSurface
474.27 2725 268.12 0 0 0 0 1.36682e+06 41.8373 95994.9 2.49278 2.92234e+06 1.36682e+06 ZonesAtSurface
524.264 2725 293.098 0 0 0 0 1.03235e+06 20.3998 106038 1.35747 2.42861e+06 1.03235e+06 ZonesAtSurface
574.26 2725 318.078 0 0 0 0 1.27324e+06 16.6295 79810.9 1.59427 2.31644e+06 1.27324e+06 ZonesAtSurface
624.254 2725 343.06 0 0 0 0 571610 37.0213 118527 1.25405 2.164e+06 571610 ZonesAtSurface
674.247 2725 368.04 0 0 0 0 100000 5 10000 1.09064 335942 100000 ZonesAtSurface
724.246 2725 393.021 0 0 0 0 1.38139e+06 32.4709 85982 6.00579 958382 1.38139e+06 ZonesAtSurface
774.25 2725 418.005 0 0 0 0 1.02678e+06 39.4702 140481 8.22395 663090 1.02678e+06 ZonesAtSurface
824.257 2725 442.989 0 0 0 0 612205 28.1164 142262 4.39805 585765 612205 ZonesAtSurface
874.264 2725 467.973 0 0 0 0 1.15168e+06 41.9219 71642.1 10 572360 1.15168e+06 ZonesAtSurface
924.275 2725 492.956 0 0 0 0 827212 21.1197 75564.6 5.32722 527315 827212 ZonesAtSurface
974.288 2725 517.94 0 0 0 0 1.00563e+06 43.8051 139334 10 530013 1.00563e+06 ZonesAtSurface
1024.31 2725 542.923 0 0 0 0 611989 26.9985 67724.9 4.09439 609898 611989 ZonesAtSurface
1074.33 2725 567.905 0 0 0 0 710509 19.9529 101878 2.96129 756780 710509 ZonesAtSurface
1124.36 2725 592.884 0 0 0 0 100000 5 10000 1.09447 232856 100000 ZonesAtSurface
1174.39 2725 617.865 0 0 0 0 739495 36.8743 145203 3.84893 776318 739495 ZonesAtSurface
1224.43 2725 642.851 0 0 0 0 792576 43.1331 111277 5.0085 675417 792576 ZonesAtSurface
1274.47 2725 667.836 0 0 0 0 897193 30.6435 75684.4 5.86542 510448 897193 ZonesAtSurface
1324.51 2725 692.818 0 0 0 0 1.048e+06 37.1219 81310.1 8.3615 476707 1.048e+06 ZonesAtSurface
1374.55 2724.99 717.797 0 0 0 0 952772 31.3956 74965.9 5.53128 586622 952772 ZonesAtSurface
1424.59 2724.99 742.777 0 0 0 0 781513 34.8626 149481 3.46959 754317 781513 ZonesAtSurface
1474.64 2724.99 767.762 0 0 0 0 768330 33.0595 105391 3.52525 735724 768330 ZonesAtSurface
1524.69 2724.99 792.748 0 0 0 0 556752 24.9489 119950 2.72517 606197 556752 ZonesAtSurface
1574.73 2724.99 817.732 0 0 0 0 548110 16.7943 137889 2.56118 580949 548110 ZonesAtSurface
1624.77 2724.99 842.72 0 0 0 0 1.43949e+06 35.9422 91401.8 10 572518 1.43949e+06 ZonesAtSurface
1674.81 2724.99 867.712 0 0 0 0 1.34504e+06 36.0801 92375.1 8.06961 648483 1.34504e+06 ZonesAtSurface
1724.85 2724.99 892.706 0 0 0 0 1.33193e+06 27.6843 144524 6.32591 659292 1.33193e+06 ZonesAtSurface
1774.88 2725 917.7 0 0 0 0 1.26975e+06 44.4132 61664.2 8.94432 645136 1.26975e+06 ZonesAtSurface
1824.9 2725 942.696 0 0 0 0 1.30133e+06 41.9457 67217.5 8.60362 648049 1.30133e+06 ZonesAtSurface
1874.91 2724.99 967.693 0 0 0 0 958966 41.882 71512.7 6.85895 592382 958966 ZonesAtSurface
1924.92 2724.99 992.699 0 0 0 0 1.02515e+06 28.554 50366.7 6.61766 509721 1.02515e+06 ZonesAtSurface
1974.94 2725 1017.72 0 0 0 0 1.06982e+06 24.4239 60823.1 4.41151 734265 1.06982e+06 ZonesAtSurface
2024.99 2725 980.268 0 0 0 0 1.12169e+06 43.7002 58724.4 2.88435 1.81973e+06 1.12169e+06 ZonesAtSurface
2075.04 2725 880.326 0 0 0 0 100000 5 10000 1.30989 177764 100000 ZonesAtSurface
2125.06 2725 780.38 0 0 0 0 730721 40.8366 72414.6 1.21096 2.9427e+06 730721 ZonesAtSurface
2175.03 2725 680.443 0 0 0 0 1.21896e+06 29.3458 93508.5 1.15095 4.05168e+06 1.21896e+06 ZonesAtSurface
2225.01 2725 580.489 0 0 0 0 1.2812e+06 25.2785 73182.5 1.12035 5.17081e+06 1.2812e+06 ZonesAtSurface
2275.01 2725 480.495 0 0 0 0 1.27293e+06 16.8539 148303 1.37623 4.17828e+06 1.27293e+06 ZonesAtSurface
2325.01 2725 380.497 0 0 0 0 597671 41.842 68730.9 4.37217 4.78814e+06 597671 ZonesAtSurface
2375.01 2725 280.497 0 0 0 0 751046 30.9786 127535 2.63638 5.97287e+06 751046 ZonesAtSurface
2425.02 2725 180.497 0 0 0 0 100000 5 10000 1.18389 1.69604e+06 100000 ZonesAtSurface
2475.02 2725 80.5004 0 0 0 0 1.37507e+06 22.4426 97493.5 2.26729 7.5652e+06 1.37507e+06 ZonesAtSurface
2525.01 2725 50.5058 0 0 0 0 1.23598e+06 19.3392 129550 3.40226 2.94332e+06 1.23598e+06 ZonesAtSurface
2575 2725 90.5067 0 0 0 0 855425 19.0275 94004.4 2.57464 3.49671e+06 855425 ZonesAtSurface
2624.99 2725 130.504 0 0 0 0 1.00992e+06 36.3151 127726 5.44821 4.23912e+06 1.00992e+06 ZonesAtSurface
2674.99 2725 170.502 0 0 0 0 757437 35.619 83792.6 3.80258 5.09346e+06 757437 ZonesAtSurface
2724.98 2725 210.5 0 0 0 0 761590 40.4367 117800 3.99041 5.46128e+06 761590 ZonesAtSurface
2774.98 2725 250.499 0 0 0 0 1.29837e+06 23.9889 124183 1.71375 5.96665e+06 1.29837e+06 ZonesAtSurface
2824.98 2725 290.497 0 0 0 0 1.10212e+06 22.5662 127714 1.33446 6.02861e+06 1.10212e+06 ZonesAtSurface
2874.98 2725 330.496 0 0 0 0 721899 29.9279 103046 1.43855 6.34338e+06 721899 ZonesAtSurface
2924.98 2725 370.494 0 0 0 0 665058 20.0036 84817.7 1.00308 5.23861e+06 665058 ZonesAtSurface
2974.98 2725 410.493 0 0 0 0 975906 38.8953 59173.2 1.65789 6.64308e+06 975906 ZonesAtSurface
3024.98 2725 450.49 0 0 0 0 1.08168e+06 16.084 117249 1.00597 4.84452e+06 1.08168e+06 ZonesAtSurface
3074.98 2725 490.487 0 0 0 0 566030 37.7404 82577.2 1.01188 6.25727e+06 566030 ZonesAtSurface
3124.97 2725 530.483 0 0 0 0 100000 5 10000 1.00835 800895 100000 ZonesAtSurface
3174.97 2725 570.478 0 0 0 0 100000 5 10000 1.00555 646354 100000 ZonesAtSurface
3224.97 2725 610.468 0 0 0 0 100000 5 10000 1.01871 291652 100000 ZonesAtSurface
3274.95 2724.99 650.435 0 0 0 0 100000 5 10000 1.03449 507247 100000 ZonesAtSurface
3324.93 2724.99 690.383 0 0 0 0 1.43406e+06 36.6921 81990.4 1.37932 4.47742e+06 1.43406e+06 ZonesAtSurface
3374.93 2724.99 730.332 0 0 0 0 1.12165e+06 15.7079 91161.5 1.04587 2.97702e+06 1.12165e+06 ZonesAtSurface
3424.94 2724.99 770.288 0 0 0 0 1.14465e+06 33.7523 63546.9 1.61607 2.97627e+06 1.14465e+06 ZonesAtSurface
3474.95 2724.99 810.253 0 0 0 0 1.39908e+06 44.6251 52989.7 4.54949 1.88248e+06 1.39908e+06 ZonesAtSurface
3524.96 2725 850.222 0 0 0 0 1.14629e+06 43.4025 93180.2 4.48603 1.46502e+06 1.14629e+06 ZonesAtSurface
3574.99 2725 890.187 0 0 0 0 1.26353e+06 20.771 137503 2.78089 1.30166e+06 1.26353e+06 ZonesAtSurface
3625.03 2725 930.147 0 0 0 0 828501 44.8079 96672.3 3.26615 1.18431e+06 828501 ZonesAtSurface
3675.05 2725 970.108 0 0 0 0 1.10276e+06 39.3663 96016.1 3.91508 1.18316e+06 1.10276e+06 ZonesAtSurface
3725.08 2724.99 1010.08 0 0 0 0 1.0732e+06 43.9469 50206.1 6.40341 831141 1.0732e+06 ZonesAtSurface
3775.08 2724.99 1010.06 0 0 0 0 1.01882e+06 31.0242 98738.8 10 319081 1.01882e+06 ZonesAtSurface
3825.09 2724.99 970.058 0 0 0 0 527963 39.2542 136153 3.3463 778293 527963 ZonesAtSurface
3875.11 2725 930.08 0 0 0 0 100000 5 10000 1.44752 162384 100000 ZonesAtSurface
3925.14 2725 890.114 0 0 0 0 783027 28.9276 90836.8 4.1518 726978 783027 ZonesAtSurface
3975.2 2725 850.148 0 0 0 0 1.16809e+06 31.0047 83895.9 7.89656 571481 1.16809e+06 ZonesAtSurface
4025.27 2725 810.184 0 0 0 0 791741 20.7154 104962 3.47485 809132 791741 ZonesAtSurface
4075.35 2725 770.223 0 0 0 0 1.34569e+06 40.8391 76000.3 6.10531 1.19687e+06 1.34569e+06 ZonesAtSurface
4125.42 2725 730.263 0 0 0 0 641658 44.1587 103696 3.46302 1.25303e+06 641658 ZonesAtSurface
4175.49 2725 690.305 0 0 0 0 554695 37.3431 102836 1.72928 1.65367e+06 554695 ZonesAtSurface
4225.55 2725 650.35 0 0 0 0 100000 5 10000 1.47327 235469 100000 ZonesAtSurface
4275.59 2725 610.388 0 0 0 0 529684 42.8005 62664.8 2.2553 1.58785e+06 529684 ZonesAtSurface
4325.62 2725 570.419 0 0 0 0 1.12975e+06 16.854 109168 1.82165 1.80907e+06 1.12975e+06 ZonesAtSurface
4375.65 2725 530.448 0 0 0 0 1.3081e+06 29.2837 134304 2.4251 2.20205e+06 1.3081e+06 ZonesAtSurface
4425.66 2725 490.477 0 0 0 0 1.0667e+06 39.7177 83699.1 2.15379 2.66326e+06 1.0667e+06 ZonesAtSurface
4475.66 2725 450.506 0 0 0 0 900793 31.4626 125566 1.50199 2.68279e+06 900793 ZonesAtSurface
4525.67 2725 410.535 0 0 0 0 812365 25.7348 67861.2 1.2372 2.63375e+06 812365 ZonesAtSurface
4575.67 2725 370.563 0 0 0 0 1.09228e+06 26.0325 82134.8 1.28708 2.90142e+06 1.09228e+06 ZonesAtSurface
4625.66 2725 330.588 0 0 0 0 682580 16.8939 61944.7 1.01294 2.19137e+06 682580 ZonesAtSurface
4675.66 2725 290.612 0 0 0 0 659665 33.562 63511 1.0624 2.74165e+06 659665 ZonesAtSurface
4725.64 2725 250.629 0 0 0 0 958679 16.3582 143391 1.18546 2.48533e+06 958679 ZonesAtSurface
4775.61 2725 210.654 0 0 0 0 765089 29.3884 113783 1.11407 2.86691e+06 765089 ZonesAtSurface
4825.54 2725 170.677 0 0 0 0 1.39011e+06 36.9771 125692 1.17141 5.35324e+06 1.39011e+06 ZonesAtSurface
4875.43 2725 130.722 0 0 0 0 620452 19.5155 121465 1.28078 2.46332e+06 620452 ZonesAtSurface
4925.25 2725 90.7392 0 0 0 0 1.41232e+06 26.3469 92167.9 1.14677 6.93021e+06 1.41232e+06 ZonesAtSurface
74.8388 2775 69.233 0 0 0 0 1.22329e+06 40.6639 148608 1.07201 8.93196e+06 1.22329e+06 ZonesAtSurface
124.71 2775 94.275 0 0 0 0 1.12762e+06 44.3542 133194 1.05468 6.3276e+06 1.12762e+06 ZonesAtSurface
174.578 2775 119.299 0 0 0 0 1.10107e+06 34.296 92565.3 1.02336 4.55222e+06 1.10107e+06 ZonesAtSurface
224.457 2775 144.3 0 0 0 0 100000 5 10000 1.11709 432369 100000 ZonesAtSurface
274.371 2775.01 169.267 0 0 0 0 1.07284e+06 23.6774 76895.8 1.07255 3.598e+06 1.07284e+06 ZonesAtSurface
324.329 2775.01 194.216 0 0 0 0 789792 31.5453 68586.5 1.07172 3.50766e+06 789792 ZonesAtSurface
374.308 2775.01 219.172 0 0 0 0 694793 28.7402 82477.5 1.05783 2.80591e+06 694793 ZonesAtSurface
424.293 2775.01 244.14 0 0 0 0 732360 21.5536 108692 1.33145 2.17838e+06 732360 ZonesAtSurface
474.282 2775 269.118 0 0 0 0 799803 21.2564 133532 1.32986 2.19314e+06 799803 ZonesAtSurface
524.275 2775 294.098 0 0 0 0 1.00414e+06 30.6057 98663.5 1.56164 2.55463e+06 1.00414e+06 ZonesAtSurface
574.268 2775 319.081 0 0 0 0 1.39257e+06 27.6415 109431 1.95776 2.47861e+06 1.39257e+06 ZonesAtSurface
624.258 2775 344.063 0 0 0 0 100000 5 10000 1.0766 342194 100000 ZonesAtSurface
674.249 2775 369.041 0 0 0 0 100000 5 10000 1.04516 291343 100000 ZonesAtSurface
724.249 2775 394.021 0 0 0 0 700605 28.3452 77385.4 3.02905 945120 700605 ZonesAtSurface
774.255 2775 419.005 0 0 0 0 1.37545e+06 18.6445 117496 5.6202 728359 1.37545e+06 ZonesAtSurface
824.261 2775 443.989 0 0 0 0 1.03547e+06 25.1482 66070.5 5.76266 643530 1.03547e+06 ZonesAtSurface
874.269 2775 468.974 0 0 0 0 1.42169e+06 36.049 137564 9.80499 634440 1.42169e+06 ZonesAtSurface
924.278 2775 493.958 0 0 0 0 1.35734e+06 17.6169 55544 6.65805 599681 1.35734e+06 ZonesAtSurface
974.29 2775 518.943 0 0 0 0 691366 24.3832 70955.3 3.90352 662677 691366 ZonesAtSurface
1024.31 2775 543.926 0 0 0 0 1.20894e+06 26.0264 86278.5 4.19937 965717 1.20894e+06 ZonesAtSurface
1074.33 2775 568.907 0 0 0 0 100000 5 10000 1.05483 231525 100000 ZonesAtSurface
1124.36 2775 593.889 0 0 0 0 1.32333e+06 41.4113 110304 7.27156 798837 1.32333e+06 ZonesAtSurface
1174.4 2775 618.871 0 0 0 0 1.1424e+06 36.514 128414 6.18717 726864 1.1424e+06 ZonesAtSurface
1224.43 2775 643.856 0 0 0 0 931462 18.4071 141846 3.62807 678958 931462 ZonesAtSurface
1274.47 2775 668.841 0 0 0 0 824535 26.7182 97514.5 4.43337 568219 824535 ZonesAtSurface
1324.51 2775 693.824 0 0 0 0 1.04931e+06 22.8106 102772 5.60062 541502 1.04931e+06 ZonesAtSurface
1374.55 2774.99 718.804 0 0 0 0 605627 18.2774 127623 2.60356 603726 605627 ZonesAtSurface
1424.6 2774.99 743.785 0 0 0 0 790201 27.8371 149546 3.33769 708586 790201 ZonesAtSurface
1474.64 2774.99 768.769 0 0 0 0 632490 33.3261 74165.4 3.15191 692953 632490 ZonesAtSurface
1524.69 2774.99 793.754 0 0 0 0 682177 38.4537 58023.3 4.68107 591214 682177 ZonesAtSurface
1574.73 2774.99 818.738 0 0 0 0 886164 32.3462 107136 5.27262 593637 886164 ZonesAtSurface
1624.77 2775 843.726 0 0 0 0 1.40895e+06 33.5648 95036.5 7.95309 642582 1.40895e+06 ZonesAtSurface
1674.81 2775 868.717 0 0 0 0 528142 30.3275 130665 2.4247 666250 528142 ZonesAtSurface
1724.85 2775 893.71 0 0 0 0 1.47287e+06 35.4614 70370.3 9.88751 561053 1.47287e+06 ZonesAtSurface
1774.88 2775 918.704 0 0 0 0 1.04037e+06 15.0366 83685.7 4.46411 595213 1.04037e+06 ZonesAtSurface
1824.9 2775 943.699 0 0 0 0 559806 44.3141 57559.8 3.73432 643558 559806 ZonesAtSurface
1874.91 2775 968.697 0 0 0 0 738733 23.5912 84365.7 3.41222 634542 738733 ZonesAtSurface
1924.92 2774.99 993.702 0 0 0 0 832999 29.6907 120870 4.30209 615777 832999 ZonesAtSurface
1974.93 2775 1018.72 0 0 0 0 743184 18.3521 100538 2.50139 789106 743184 ZonesAtSurface
2024.98 2775 981.265 0 0 0 0 1.48014e+06 31.8643 68747.6 3.24175 1.63159e+06 1.48014e+06 ZonesAtSurface
2075.04 2775 881.328 0 0 0 0 100000 5 10000 1.13099 197067 100000 ZonesAtSurface
2125.06 2775 781.387 0 0 0 0 862974 27.5085 127110 1.12026 2.96393e+06 862974 ZonesAtSurface
2175.03 2775 681.446 0 0 0 0 1.43352e+06 36.9952 74217 1.26618 5.20043e+06 1.43352e+06 ZonesAtSurface
2225.01 2775 581.488 0 0 0 0 693640 19.3781 58279.6 1.03313 3.57312e+06 693640 ZonesAtSurface
2275.01 2775 481.495 0 0 0 0 1.21425e+06 36.9835 113785 2.99545 4.55945e+06 1.21425e+06 ZonesAtSurface
2325.01 2775 381.496 0 0 0 0 1.14945e+06 40.3877 84853.3 4.44216 4.85653e+06 1.14945e+06 ZonesAtSurface
2375.01 2775 281.497 0 0 0 0 1.25981e+06 36.0525 123633 3.79333 6.03819e+06 1.25981e+06 ZonesAtSurface
2425.02 2775 181.497 0 0 0 0 100000 5 10000 1.19489 1.71549e+06 100000 ZonesAtSurface
2475.02 2775 81.5003 0 0 0 0 951894 20.7866 59280.5 1.931 7.35732e+06 951894 ZonesAtSurface
2525.01 2775 51.5058 0 0 0 0 1.37529e+06 36.0863 101332 8.40945 2.89869e+06 1.37529e+06 ZonesAtSurface
2575 2775 91.5067 0 0 0 0 1.1917e+06 41.3116 121579 9.20941 3.46484e+06 1.1917e+06 ZonesAtSurface
2624.99 2775 131.504 0 0 0 0 600344 19.2889 86582.2 1.93467 4.2505e+06 600344 ZonesAtSurface
2674.99 2775 171.502 0 0 0 0 698992 18.4771 70204.9 1.44392 5.15446e+06 698992 ZonesAtSurface
2724.98 2775 211.5 0 0 0 0 529066 28.2497 104971 1.93736 5.5605e+06 529066 ZonesAtSurface
2774.98 2775 251.498 0 0 0 0 1.09273e+06 26.3601 82321.7 1.74972 6.12368e+06 1.09273e+06 ZonesAtSurface
2824.98 2775 291.496 0 0 0 0 1.14857e+06 21.8821 98045.2 1.2387 6.33304e+06 1.14857e+06 ZonesAtSurface
2874.98 2775 331.495 0 0 0 0 645708 32.7315 84389 1.4856 7.04923e+06 645708 ZonesAtSurface
2924.98 2775 371.494 0 0 0 0 1.34675e+06 15.2061 141242 1.00418 5.91942e+06 1.34675e+06 ZonesAtSurface
2974.98 2775 411.492 0 0 0 0 960033 29.5613 101896 1.02745 7.00667e+06 960033 ZonesAtSurface
3024.98 2775 451.49 0 0 0 0 100000 5 10000 1.01635 998369 100000 ZonesAtSurface
3074.98 2775 491.488 0 0 0 0 100000 5 10000 1.01243 907070 100000 ZonesAtSurface
3124.98 2775 531.484 0 0 0 0 100000 5 10000 1.01559 719582 100000 ZonesAtSurface
3174.97 2775 571.482 0 0 0 0 906146 19.3787 147363 1.01805 3.4616e+06 906146 ZonesAtSurface
3224.97 2775 611.473 0 0 0 0 1.19674e+06 25.2154 90218.3 1.03054 3.63762e+06 1.19674e+06 ZonesAtSurface
3274.95 2775 651.434 0 0 0 0 509727 29.3083 60086 1.04982 4.93327e+06 509727 ZonesAtSurface
3324.94 2774.99 691.38 0 0 0 0 1.11817e+06 30.2718 140094 1.07651 3.97309e+06 1.11817e+06 ZonesAtSurface
3374.94 2774.99 731.334 0 0 0 0 1.21705e+06 39.742 132111 1.68098 3.91176e+06 1.21705e+06 ZonesAtSurface
3424.94 2775 771.292 0 0 0 0 839688 35.3325 133639 1.54142 2.69446e+06 839688 ZonesAtSurface
3474.95 2775 811.256 0 0 0 0 847398 27.775 122927 1.74344 1.97739e+06 847398 ZonesAtSurface
3524.97 2775 851.223 0 0 0 0 1.28651e+06 26.3315 82328.8 2.82 1.57548e+06 1.28651e+06 ZonesAtSurface
3575 2775 891.187 0 0 0 0 1.23751e+06 31.0062 68122 3.41865 1.32717e+06 1.23751e+06 ZonesAtSurface
3625.03 2775 931.148 0 0 0 0 1.3591e+06 36.9112 138341 4.40389 1.2435e+06 1.3591e+06 ZonesAtSurface
3675.06 2775 971.109 0 0 0 0 878206 34.2203 70646 3.00664 1.12193e+06 878206 ZonesAtSurface
3725.08 2774.99 1011.08 0 0 0 0 1.13176e+06 21.2367 92217.4 4.13367 813043 1.13176e+06 ZonesAtSurface
3775.08 2774.99 1011.06 0 0 0 0 804635 31.5692 122964 10 268258 804635 ZonesAtSurface
3825.09 2774.99 971.058 0 0 0 0 533450 40.0533 92292.4 6.3162 430141 533450 ZonesAtSurface
3875.11 2775 931.078 0 0 0 0 885258 27.0088 146719 3.42729 900452 885258 ZonesAtSurface
3925.15 2775 891.113 0 0 0 0 100000 5 10000 1.23879 222910 100000 ZonesAtSurface
3975.21 2775 851.15 0 0 0 0 1.39188e+06 40.9572 98187.1 10 526163 1.39188e+06 ZonesAtSurface
4025.28 2775 811.185 0 0 0 0 719501 19.3491 76665.7 3.38862 735988 719501 ZonesAtSurface
4075.35 2775 771.224 0 0 0 0 1.09458e+06 27.2591 125715 3.61911 1.18094e+06 1.09458e+06 ZonesAtSurface
4125.42 2775 731.263 0 0 0 0 812318 26.2949 55556.5 2.43165 1.24481e+06 812318 ZonesAtSurface
4175.49 2775 691.304 0 0 0 0 639808 22.0917 147381 1.66762 1.33832e+06 639808 ZonesAtSurface
4225.55 2775 651.348 0 0 0 0 100000 5 10000 1.37907 248052 100000 ZonesAtSurface
4275.59 2775 611.389 0 0 0 0 1.06786e+06 38.9472 59170.2 3.45525 1.66156e+06 1.06786e+06 ZonesAtSurface
4325.63 2775 571.421 0 0 0 0 778333 17.752 67449.1 1.29367 1.82593e+06 778333 ZonesAtSurface
4375.65 2775 531.449 0 0 0 0 546843 22.4005 112651 1.08159 2.011e+06 546843 ZonesAtSurface
4425.66 2775 491.477 0 0 0 0 726126 37.7729 138263 1.42106 2.69214e+06 726126 ZonesAtSurface
4475.67 2775 451.506 0 0 0 0 1.16802e+06 33.1646 114815 2.04738 2.62514e+06 1.16802e+06 ZonesAtSurface
4525.67 2775 411.534 0 0 0 0 592577 34.7497 84819.9 1.25429 2.60635e+06 592577 ZonesAtSurface
4575.67 2775 371.563 0 0 0 0 719423 30.2644 106433 1.00555 2.81534e+06 719423 ZonesAtSurface
4625.67 2775 331.589 0 0 0 0 966977 38.1934 149139 1.73047 2.85025e+06 966977 ZonesAtSurface
