x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
1424.63 1125 560.736 0 2 1 3 574815 40.0323 83452.1 1.16661 1.95995e+06 574815 ZonesAtSurface
1474.7 1125 585.701 0 5 1 3 727907 43.5567 70875.1 1.25533 2.5945e+06 727907 ZonesAtSurface
1524.75 1124.99 610.665 0 2 1 3 1.22107e+06 18.6582 107319 1.09831 3.00852e+06 1.22107e+06 ZonesAtSurface
1574.8 1124.99 635.629 0 0 1 3 782652 27.7596 57237.3 1.03945 2.42167e+06 782652 ZonesAtSurface
1624.85 1124.99 660.599 0 1 1 3 799476 17.7524 103774 1.07884 1.95972e+06 799476 ZonesAtSurface
1674.89 1124.99 685.568 0 5 1 3 1.37787e+06 35.8541 60343 1.24287 4.27162e+06 1.37787e+06 ZonesAtSurface
1724.93 1124.99 710.53 0 4 1 3 951597 18.6799 117712 1.15053 2.23479e+06 951597 ZonesAtSurface
1774.98 1124.99 735.483 0 0 1 3 100000 5 10000 0.963602 442890 100000 ZonesAtSurface
1825.04 1125 760.419 0 0 1 3 100000 5 10000 0.831569 269865 100000 ZonesAtSurface
1875.09 1125 785.371 0 3 1 3 601381 42.4349 114537 1.44707 1.81711e+06 601381 ZonesAtSurface
1925.11 1125 810.379 0 5 1 3 925272 40.3664 117505 1.999 1.90612e+06 925272 ZonesAtSurface
1975.13 1125 835.431 0 5 1 3 1.21784e+06 21.8354 118547 2.31315 1.50886e+06 1.21784e+06 ZonesAtSurface
2025.22 1125 798.02 0 2 2 3 1.02777e+06 42.1239 127525 1.34339 3.36645e+06 1.02777e+06 ZonesAtSurface
2075.31 1125 748.12 0 2 2 2 1.34691e+06 36.0657 67333.3 2.05182 2.76463e+06 1.34691e+06 ZonesAtSurface
2125.55 1125 598.231 0 0 1 3 100000 5 10000 1.28554 273285 100000 ZonesAtSurface
2175.69 1125 498.32 0 3 2 3 1.28174e+06 17.234 113298 1.12502 3.15804e+06 1.28174e+06 ZonesAtSurface
2225.77 1125 398.396 0 0 2 3 1.21809e+06 41.0919 149346 1.39753 4.84064e+06 1.21809e+06 ZonesAtSurface
2275.79 1125 298.473 0 0 1 3 648572 22.0091 86778.1 1.05201 2.12145e+06 648572 ZonesAtSurface
2325.72 1124.99 198.567 0 0 1 3 1.0269e+06 31.3241 60310.1 1.01779 4.52376e+06 1.0269e+06 ZonesAtSurface
2375.54 1124.99 98.6297 0 0 1 3 1.49126e+06 39.8067 111580 1.2574 9.05609e+06 1.49126e+06 ZonesAtSurface
2425.43 1124.99 48.6363 0 0 1 2 1.18057e+06 22.7188 74481.4 1.15247 5.08255e+06 1.18057e+06 ZonesAtSurface
2475.41 1124.98 48.7685 0 0 0 0 800862 20.3299 107599 2.03247 2.43601e+06 800862 ZonesAtSurface
2525.05 1124.98 18.8617 0 0 0 0 1.07915e+06 41.2683 97236.7 1.45033 8.24258e+06 1.07915e+06 ZonesAtSurface
2574.89 1124.99 8.7664 0 0 1 1 1.26014e+06 16.1567 137231 1.0581 5.43679e+06 1.26014e+06 ZonesAtSurface
2624.8 1124.99 -1.30285 0 0 1 2 698164 19.9898 139731 1.02073 7.14977e+06 698164 ZonesAtSurface
2674.57 1125 88.7248 0 0 1 1 739138 44.575 125461 1.19047 3.6496e+06 739138 ZonesAtSurface
2724.58 1124.99 78.6983 0 0 1 2 1.1793e+06 37.5891 124206 1.19642 7.10756e+06 1.1793e+06 ZonesAtSurface
2774.42 1124.99 168.69 0 0 1 1 907037 37.2991 129767 1.79268 3.55687e+06 907037 ZonesAtSurface
2824.44 1124.99 158.677 0 0 1 2 1.37708e+06 27.1634 71289.3 1.19504 5.65526e+06 1.37708e+06 ZonesAtSurface
2874.36 1124.99 298.618 0 7 0 0 1.14845e+06 24.4319 55736.4 2.43037 1.55682e+06 1.14845e+06 ZonesAtSurface
2924.38 1124.99 338.585 0 0 0 0 1.47313e+06 17.2172 50491.7 2.5618 1.6994e+06 1.47313e+06 ZonesAtSurface
2974.39 1124.99 378.55 0 0 0 0 625767 43.8178 109082 1.7703 2.17463e+06 625767 ZonesAtSurface
3024.4 1124.99 418.517 0 0 0 0 777751 39.1289 112325 2.31598 1.70673e+06 777751 ZonesAtSurface
3074.4 1124.99 408.493 0 0 2 1 1.24247e+06 29.2019 131776 2.3718 2.37941e+06 1.24247e+06 ZonesAtSurface
3124.41 1124.99 398.467 0 0 1 2 549737 27.3855 75306.9 1.05351 3.39962e+06 549737 ZonesAtSurface
3174.42 1124.99 438.43 0 0 1 2 1.20686e+06 33.9093 134730 1.58965 4.1844e+06 1.20686e+06 ZonesAtSurface
3224.45 1124.99 528.376 0 0 2 1 1.42906e+06 41.6222 148229 1.89951 3.69488e+06 1.42906e+06 ZonesAtSurface
3274.52 1124.99 618.323 0 5 0 0 915096 36.7908 62590.4 2.00896 2.13726e+06 915096 ZonesAtSurface
3324.57 1124.99 658.279 0 0 0 0 1.1648e+06 27.8785 116225 2.24151 1.82242e+06 1.1648e+06 ZonesAtSurface
3374.63 1124.99 698.236 0 9 0 0 999774 37.919 62615.6 2.91599 1.70942e+06 999774 ZonesAtSurface
3424.66 1124.99 688.192 0 4 2 1 1.18301e+06 34.5558 88976.2 2.12035 2.27468e+06 1.18301e+06 ZonesAtSurface
3474.72 1124.99 728.141 0 10 1 1 1.12447e+06 37.5158 67387.6 3.20564 2.23979e+06 1.12447e+06 ZonesAtSurface
3524.71 1124.99 668.09 0 0 1 3 1.13851e+06 29.5061 90492.4 1.20142 5.2372e+06 1.13851e+06 ZonesAtSurface
3574.87 1125 807.979 0 0 2 1 778516 31.9169 50268.6 1.11653 2.92607e+06 778516 ZonesAtSurface
3624.93 1125 847.913 0 2 2 1 1.00757e+06 37.2465 130794 2.05461 1.85832e+06 1.00757e+06 ZonesAtSurface
3674.92 1124.99 787.862 0 0 1 3 1.31619e+06 24.8445 124315 1.01365 4.22118e+06 1.31619e+06 ZonesAtSurface
3725 1124.99 927.802 0 3 2 1 592894 36.6317 77752.5 1.32354 2.03945e+06 592894 ZonesAtSurface
3775.01 1124.99 927.802 0 1 2 1 879773 33.0686 81347.4 2.34343 1.41956e+06 879773 ZonesAtSurface
3825.08 1124.99 837.837 0 3 2 2 964820 22.4953 95355.8 1.7192 1.87122e+06 964820 ZonesAtSurface
3875.09 1124.99 847.888 0 7 2 1 776140 35.7483 98540.3 5.63889 665174 776140 ZonesAtSurface
3925.15 1124.99 807.94 0 2 2 1 923891 23.5319 100745 7.2246 522868 923891 ZonesAtSurface
3975.17 1124.99 817.995 0 5 0 0 626889 30.41 135027 8.88339 352380 626889 ZonesAtSurface
4025.26 1125 778.053 0 0 0 0 514682 41.0244 56364.8 3.78256 948944 514682 ZonesAtSurface
4075.35 1124.99 738.111 0 0 0 0 775502 26.1164 68856.9 2.04724 1.41133e+06 775502 ZonesAtSurface
4125.43 1124.99 698.166 0 0 0 0 845440 40.5587 101102 3.24525 1.53481e+06 845440 ZonesAtSurface
4175.51 1124.99 658.218 0 0 0 0 1.40824e+06 24.3687 120260 3.16983 1.58108e+06 1.40824e+06 ZonesAtSurface
4225.57 1124.99 618.265 0 0 0 0 961816 41.1977 140328 3.01408 1.83073e+06 961816 ZonesAtSurface
4275.62 1124.99 578.311 0 0 0 0 1.43675e+06 19.0334 97487.6 1.9956 2.17093e+06 1.43675e+06 ZonesAtSurface
4325.66 1124.99 538.354 0 3 0 0 1.08955e+06 30.8066 111391 1.6698 2.37421e+06 1.08955e+06 ZonesAtSurface
4375.69 1124.99 498.394 0 5 0 0 1.186e+06 39.5058 117872 2.66918 2.5446e+06 1.186e+06 ZonesAtSurface
4425.71 1124.99 458.432 0 0 0 0 1.06938e+06 20.6723 130688 1.14495 2.85056e+06 1.06938e+06 ZonesAtSurface
4475.72 1124.99 418.467 0 1 0 0 935496 43.237 108452 2.22894 2.03681e+06 935496 ZonesAtSurface
4525.72 1124.99 378.501 0 7 0 0 1.45868e+06 36.9748 139361 1.78047 3.23354e+06 1.45868e+06 ZonesAtSurface
4575.73 1124.98 288.539 0 0 2 1 611473 32.5561 141591 1.30552 3.07454e+06 611473 ZonesAtSurface
4625.72 1124.98 248.562 0 7 2 1 1.18058e+06 39.5372 50838.9 1.68855 3.63807e+06 1.18058e+06 ZonesAtSurface
4675.54 1125 108.609 0 0 1 3 1.18791e+06 26.8896 85144.1 1.14423 6.63657e+06 1.18791e+06 ZonesAtSurface
4725.47 1125 68.6222 1 0 1 3 1.14284e+06 26.4458 116117 1.10126 7.7298e+06 1.14284e+06 ZonesAtSurface
4775.47 1125 78.6449 0 0 1 2 1.09568e+06 36.6761 100023 1.06958 6.43873e+06 1.09568e+06 ZonesAtSurface
4825.47 1124.99 88.6705 0 0 2 1 100000 5 10000 1.21855 305620 100000 ZonesAtSurface
4875.23 1125 -1.37933 0 0 1 2 1.19131e+06 33.8354 132724 1.67509 1.2287e+07 1.19131e+06 ZonesAtSurface
4925.14 1124.99 8.67358 0 0 1 1 612753 44.8156 145473 1.22142 1.18454e+07 612753 ZonesAtSurface
74.9202 1174.99 -12.7773 0 0 1 1 583505 21.0071 58217 1.15634 4.44723e+06 583505 ZonesAtSurface
124.842 1174.99 -37.7803 0 0 1 2 100000 5 10000 1.08719 1.02666e+06 100000 ZonesAtSurface
174.726 1174.98 -12.7693 0 0 1 2 100000 5 10000 0.96715 545705 100000 ZonesAtSurface
224.644 1174.99 -37.8711 0 0 1 3 100000 5 10000 1.0618 1.23155e+06 100000 ZonesAtSurface
274.573 1174.99 -12.862 0 0 1 3 100000 5 10000 1.02373 1.00662e+06 100000 ZonesAtSurface
324.506 1174.99 12.1372 0 0 1 3 100000 5 10000 1.02587 881735 100000 ZonesAtSurface
374.443 1174.99 37.1178 0 0 1 3 100000 5 10000 1.05035 956378 100000 ZonesAtSurface
424.289 1174.99 112.119 0 0 1 2 100000 5 10000 1.04686 433021 100000 ZonesAtSurface
474.212 1174.99 187.104 1 0 2 1 1.46787e+06 20.392 106831 1.43898 3.0752e+06 1.46787e+06 ZonesAtSurface
524.216 1174.98 212.079 1 0 2 1 1.46691e+06 26.6061 59563 1.95774 2.69252e+06 1.46691e+06 ZonesAtSurface
574.23 1174.98 287.058 0 8 0 0 885574 39.4215 100481 2.44548 1.50508e+06 885574 ZonesAtSurface
624.233 1174.98 312.041 0 9 0 0 1.31e+06 25.3771 107688 2.69304 1.487e+06 1.31e+06 ZonesAtSurface
674.221 1174.98 287.024 0 0 2 1 675140 40.7089 119718 3.55448 2.11462e+06 675140 ZonesAtSurface
724.215 1174.99 312.008 0 0 1 1 755521 43.7174 87911.2 3.26176 2.84856e+06 755521 ZonesAtSurface
774.209 1174.99 336.983 0 0 2 1 100000 5 10000 1.16196 561608 100000 ZonesAtSurface
824.228 1174.99 411.953 0 3 0 0 1.00764e+06 35.2025 78058 5.70901 764276 1.00764e+06 ZonesAtSurface
874.239 1174.99 436.929 0 0 0 0 630876 41.6163 96159.5 7.69835 595105 630876 ZonesAtSurface
924.254 1174.99 461.905 0 0 0 0 1.3513e+06 40.8751 57638.3 10 634650 1.3513e+06 ZonesAtSurface
974.271 1174.99 486.882 0 0 0 0 566156 37.4995 106180 5.82967 508878 566156 ZonesAtSurface
1024.29 1174.99 511.86 0 0 0 0 1.3949e+06 31.3652 60915.5 10 382353 1.3949e+06 ZonesAtSurface
1074.32 1174.99 536.835 0 4 0 0 608620 22.9547 148890 5.74736 349178 608620 ZonesAtSurface
1124.36 1174.99 561.808 0 0 0 0 1.3296e+06 21.2199 137687 9.64791 450909 1.3296e+06 ZonesAtSurface
1174.36 1174.99 536.775 0 0 1 1 1.36023e+06 20.4258 122206 4.93862 899716 1.36023e+06 ZonesAtSurface
1224.44 1174.99 611.743 0 6 0 0 609039 15.7285 77313.1 4.65616 417064 609039 ZonesAtSurface
1274.46 1174.99 586.722 0 8 2 1 1.46694e+06 40.2817 52159.7 4.37063 1.42043e+06 1.46694e+06 ZonesAtSurface
1324.52 1175 511.783 0 0 1 3 100000 5 10000 1.20715 601381 100000 ZonesAtSurface
1374.57 1175 536.757 0 0 1 3 100000 5 10000 1.18363 462286 100000 ZonesAtSurface
1424.63 1175 561.725 0 0 1 3 100000 5 10000 1.0498 478317 100000 ZonesAtSurface
1474.68 1175 586.693 0 0 1 3 100000 5 10000 1.06512 456908 100000 ZonesAtSurface
1524.72 1174.99 711.594 0 9 2 1 1.11984e+06 35.1564 149954 5.63739 738003 1.11984e+06 ZonesAtSurface
1574.76 1175 686.583 0 0 2 2 100000 5 10000 1.03759 448866 100000 ZonesAtSurface
1624.83 1174.99 661.598 0 0 1 3 100000 5 10000 1.57842 304882 100000 ZonesAtSurface
1674.87 1174.99 686.567 0 0 1 3 100000 5 10000 1.02195 399684 100000 ZonesAtSurface
1724.92 1174.99 711.528 0 0 1 3 100000 5 10000 1.03252 398017 100000 ZonesAtSurface
1774.97 1174.99 736.477 0 0 1 3 100000 5 10000 0.951244 420476 100000 ZonesAtSurface
1825.03 1175 761.414 0 0 1 3 100000 5 10000 1.01322 302739 100000 ZonesAtSurface
1875.08 1175 786.371 0 0 1 3 100000 5 10000 1.11176 314275 100000 ZonesAtSurface
1925.11 1175 811.376 0 0 1 3 100000 5 10000 1.28164 298358 100000 ZonesAtSurface
1975.13 1175 836.43 0 0 2 3 100000 5 10000 1.16169 252673 100000 ZonesAtSurface
2025.22 1175 799.023 0 0 2 3 585214 32.228 148743 1.10263 1.87104e+06 585214 ZonesAtSurface
2075.31 1175 749.123 0 0 1 2 1.04335e+06 36.1356 62107.9 1.62111 2.84626e+06 1.04335e+06 ZonesAtSurface
2125.55 1175 599.227 0 2 2 3 1.38171e+06 27.3129 77341.3 1.37447 3.621e+06 1.38171e+06 ZonesAtSurface
2175.7 1175 499.316 0 0 2 3 100000 5 10000 1.09096 276883 100000 ZonesAtSurface
2225.77 1175 399.399 0 0 1 3 744892 18.3955 142734 1.03015 2.23689e+06 744892 ZonesAtSurface
2275.78 1175 299.48 0 0 1 3 1.2042e+06 28.5655 107534 1.05582 4.44991e+06 1.2042e+06 ZonesAtSurface
2325.69 1174.99 199.57 0 0 1 3 631251 19.0935 142515 1.02 2.17509e+06 631251 ZonesAtSurface
2375.52 1174.99 99.6322 0 0 1 3 1.44218e+06 27.7389 83985.4 1.14159 7.29108e+06 1.44218e+06 ZonesAtSurface
2425.41 1174.99 49.6449 0 0 1 2 1.15601e+06 24.3239 79274.5 1.2204 7.10796e+06 1.15601e+06 ZonesAtSurface
2475.39 1175 49.7148 0 0 0 0 1.4985e+06 20.041 60198.9 2.05045 3.00043e+06 1.4985e+06 ZonesAtSurface
2525.06 1175 19.7997 0 0 0 0 1.24398e+06 44.8498 148796 1.10787 7.53048e+06 1.24398e+06 ZonesAtSurface
2574.91 1174.99 9.7482 0 0 1 1 772812 21.238 143575 1.03724 7.00812e+06 772812 ZonesAtSurface
2624.82 1174.99 -0.306244 0 0 1 2 1.03538e+06 19.2571 66901 1.03676 8.99907e+06 1.03538e+06 ZonesAtSurface
2674.58 1174.99 89.7236 0 0 1 1 511980 24.8498 68502.2 1.17384 2.43617e+06 511980 ZonesAtSurface
2724.41 1174.99 179.711 0 8 0 0 1.3928e+06 37.3208 103146 1.42759 4.04338e+06 1.3928e+06 ZonesAtSurface
2774.5 1174.99 119.698 0 0 1 2 886823 19.4399 136110 1.24181 2.85826e+06 886823 ZonesAtSurface
2824.37 1174.99 209.668 0 0 1 1 100000 5 10000 1.14942 477600 100000 ZonesAtSurface
2874.37 1174.99 299.618 0 0 0 0 1.36856e+06 24.7593 111726 2.60612 1.7509e+06 1.36856e+06 ZonesAtSurface
2924.38 1174.99 339.586 0 0 0 0 1.04407e+06 39.2242 64299 3.20116 1.7903e+06 1.04407e+06 ZonesAtSurface
2974.39 1174.99 379.554 0 0 0 0 1.3156e+06 34.7555 91286.7 2.97639 1.94171e+06 1.3156e+06 ZonesAtSurface
3024.4 1174.99 419.523 0 0 0 0 720968 37.4025 138147 2.05207 1.90674e+06 720968 ZonesAtSurface
3074.4 1174.99 409.5 0 0 2 1 1.05875e+06 33.7788 100864 2.45455 2.06776e+06 1.05875e+06 ZonesAtSurface
3124.41 1174.99 399.471 0 0 1 2 1.09998e+06 43.5771 55468.2 1.97755 4.46602e+06 1.09998e+06 ZonesAtSurface
3174.42 1174.99 489.417 0 7 2 1 1.27043e+06 22.7225 128402 1.10547 3.48822e+06 1.27043e+06 ZonesAtSurface
3224.48 1174.99 579.371 0 0 0 0 837179 38.3822 87550.6 1.96976 2.02027e+06 837179 ZonesAtSurface
3274.52 1174.99 619.33 0 9 0 0 655528 42.2157 91279.5 1.68188 1.9196e+06 655528 ZonesAtSurface
3324.57 1174.99 659.29 0 2 0 0 1.33718e+06 16.8451 96045.9 2.35168 1.64018e+06 1.33718e+06 ZonesAtSurface
3374.6 1174.99 649.249 0 0 2 1 561250 36.6032 56981.3 1.39657 2.22783e+06 561250 ZonesAtSurface
3424.65 1174.99 689.203 0 8 1 1 1.41039e+06 26.7132 148646 2.63923 2.26403e+06 1.41039e+06 ZonesAtSurface
3474.65 1174.99 629.161 0 0 1 3 526639 40.7968 95403.6 1.16874 3.89678e+06 526639 ZonesAtSurface
3524.8 1174.99 769.062 0 0 1 1 685495 31.3002 75874.8 1.18216 3.03177e+06 685495 ZonesAtSurface
3574.83 1175 758.992 0 7 1 2 1.44319e+06 41.7544 133163 1.49612 4.24813e+06 1.44319e+06 ZonesAtSurface
3624.89 1175 798.918 0 7 2 2 1.27544e+06 24.882 123862 1.27034 3.07657e+06 1.27544e+06 ZonesAtSurface
3674.95 1174.99 838.854 0 8 2 2 1.1954e+06 32.4479 53995.3 1.09603 3.882e+06 1.1954e+06 ZonesAtSurface
3725 1174.99 928.807 1 0 2 1 534984 41.2398 144807 1.41865 2.02264e+06 534984 ZonesAtSurface
3775.01 1174.99 928.807 0 3 2 1 1.42257e+06 19.6566 76184 3.30311 1.24591e+06 1.42257e+06 ZonesAtSurface
3825.08 1174.99 838.84 0 0 2 2 708372 31.926 107467 1.32489 2.09687e+06 708372 ZonesAtSurface
3875.14 1175 798.89 0 0 2 2 1.37929e+06 44.9489 85358.8 3.9213 1.97114e+06 1.37929e+06 ZonesAtSurface
3925.15 1174.99 808.943 0 0 2 1 1.00813e+06 37.6689 126592 9.24794 688830 1.00813e+06 ZonesAtSurface
3975.17 1174.99 818.998 0 8 0 0 1.48772e+06 24.3295 94526.1 10 445349 1.48772e+06 ZonesAtSurface
4025.25 1174.99 779.057 0 0 0 0 1.30449e+06 35.3346 95464.3 5.61622 1.09709e+06 1.30449e+06 ZonesAtSurface
4075.34 1174.99 739.115 0 0 0 0 697366 15.6128 141255 1.33275 1.51597e+06 697366 ZonesAtSurface
4125.43 1174.99 699.171 0 0 0 0 1.09695e+06 32.5 140962 3.09961 1.56948e+06 1.09695e+06 ZonesAtSurface
4175.5 1174.99 659.222 0 0 0 0 1.13617e+06 41.6038 52720.8 4.37682 1.63962e+06 1.13617e+06 ZonesAtSurface
4225.56 1174.99 619.27 0 0 0 0 1.13051e+06 34.8744 73766.3 2.74985 1.95228e+06 1.13051e+06 ZonesAtSurface
4275.61 1174.99 579.316 0 0 0 0 1.19188e+06 17.006 88081.6 1.66678 2.15144e+06 1.19188e+06 ZonesAtSurface
4325.65 1174.99 539.359 0 0 0 0 652277 39.6384 120059 1.58232 2.46372e+06 652277 ZonesAtSurface
4375.68 1174.99 499.399 0 6 0 0 1.32835e+06 34.7566 137808 2.30183 2.48992e+06 1.32835e+06 ZonesAtSurface
4425.7 1175 459.437 0 0 0 0 1.45748e+06 23.7524 122123 1.57226 3.18771e+06 1.45748e+06 ZonesAtSurface
4475.71 1174.99 419.47 0 0 0 0 901578 34.3106 99030.5 1.95659 1.99772e+06 901578 ZonesAtSurface
4525.71 1174.99 279.512 0 0 1 2 589391 21.9577 105005 1.02387 3.30462e+06 589391 ZonesAtSurface
4575.71 1174.99 339.538 0 1 0 0 976031 42.6351 80029.3 2.17503 2.25251e+06 976031 ZonesAtSurface
4625.72 1174.99 299.561 0 3 0 0 1.01118e+06 29.1126 129074 1.38909 2.50236e+06 1.01118e+06 ZonesAtSurface
4675.56 1175 109.611 0 0 1 3 100000 5 10000 1.23749 681814 100000 ZonesAtSurface
4725.59 1174.99 119.633 0 0 1 2 100000 5 10000 1.1963 521174 100000 ZonesAtSurface
4775.6 1174.98 129.667 0 0 2 1 549027 40.2975 106546 1.26207 3.39426e+06 549027 ZonesAtSurface
4825.49 1174.98 89.6938 0 0 2 1 861113 16.6662 132751 1.18749 2.53137e+06 861113 ZonesAtSurface
4875.31 1174.98 49.7046 0 0 1 1 100000 5 10000 1.70312 580627 100000 ZonesAtSurface
4925.23 1174.99 59.7747 0 0 0 0 1.24978e+06 30.0301 114063 1.60418 5.03165e+06 1.24978e+06 ZonesAtSurface
74.9176 1224.99 -11.7886 0 0 1 1 971252 39.5016 133723 1.0967 9.32627e+06 971252 ZonesAtSurface
124.847 1224.99 -36.7947 0 0 1 2 912927 17.6391 118514 1.04608 6.63663e+06 912927 ZonesAtSurface
174.735 1224.98 -11.7839 0 0 1 2 507227 19.0426 120084 1.02408 3.64977e+06 507227 ZonesAtSurface
224.668 1224.98 -36.8543 0 0 1 3 100000 5 10000 1.10948 1.01778e+06 100000 ZonesAtSurface
274.592 1224.98 -11.8436 0 0 1 3 100000 5 10000 1.00576 790824 100000 ZonesAtSurface
324.517 1224.98 13.1525 0 0 1 3 100000 5 10000 1.00767 662582 100000 ZonesAtSurface
374.435 1224.98 38.1255 0 0 1 3 100000 5 10000 1.07029 891198 100000 ZonesAtSurface
424.28 1224.99 113.125 0 0 1 2 766151 25.9016 128482 1.14497 3.55137e+06 766151 ZonesAtSurface
474.232 1224.99 188.105 0 0 2 1 516698 35.8775 63096.6 1.10504 2.89968e+06 516698 ZonesAtSurface
524.238 1224.99 263.083 0 3 0 0 1.42159e+06 38.2745 67046.7 3.65358 1.59001e+06 1.42159e+06 ZonesAtSurface
574.243 1224.98 288.064 0 10 0 0 1.00834e+06 33.4555 104097 1.94559 1.91177e+06 1.00834e+06 ZonesAtSurface
624.232 1224.98 263.047 0 0 2 1 1.04443e+06 37.2689 133207 3.27866 2.25749e+06 1.04443e+06 ZonesAtSurface
674.223 1224.98 238.027 0 0 1 2 943915 24.2566 102177 1.57858 3.68169e+06 943915 ZonesAtSurface
724.21 1224.98 263.011 0 0 1 2 1.02029e+06 34.8699 111422 1.8922 4.52673e+06 1.02029e+06 ZonesAtSurface
774.204 1224.99 337.982 0 0 2 1 909543 30.2476 65657.1 1.71451 2.36986e+06 909543 ZonesAtSurface
824.231 1224.99 412.954 0 0 0 0 1.42329e+06 41.4043 138448 10 603253 1.42329e+06 ZonesAtSurface
874.242 1224.99 437.931 0 0 0 0 1.00367e+06 31.1816 79908 6.47037 659642 1.00367e+06 ZonesAtSurface
924.255 1224.99 462.909 0 0 0 0 1.34208e+06 26.7232 52544.9 8.36897 595453 1.34208e+06 ZonesAtSurface
974.272 1224.99 487.889 0 0 0 0 796466 27.0475 125262 4.84308 623071 796466 ZonesAtSurface
1024.27 1224.99 462.87 0 0 2 1 1.31469e+06 27.2311 114691 3.60403 1.4696e+06 1.31469e+06 ZonesAtSurface
1074.29 1224.99 487.846 0 0 2 1 852629 29.979 132465 3.22995 1.4677e+06 852629 ZonesAtSurface
1124.32 1224.99 512.814 0 0 1 1 1.23308e+06 21.8304 92038.6 2.64245 1.7251e+06 1.23308e+06 ZonesAtSurface
1174.4 1224.99 587.776 0 10 0 0 629237 15.7534 71294.9 2.48371 720402 629237 ZonesAtSurface
1224.45 1224.99 612.747 0 0 0 0 588925 21.138 140053 2.54587 754444 588925 ZonesAtSurface
1274.47 1224.99 587.73 0 7 2 1 1.45032e+06 30.7213 55063.3 2.72214 1.83765e+06 1.45032e+06 ZonesAtSurface
1324.49 1224.99 562.724 0 10 2 2 1.49221e+06 40.9085 84553.5 2.34043 2.73223e+06 1.49221e+06 ZonesAtSurface
1374.55 1225 537.73 0 0 2 3 100000 5 10000 1.37808 362510 100000 ZonesAtSurface
1424.62 1224.99 662.664 0 2 2 1 844157 24.1239 66636.3 1.501 1.69669e+06 844157 ZonesAtSurface
1474.67 1224.99 687.629 1 0 2 1 1.35987e+06 35.4251 102130 4.30933 1.17016e+06 1.35987e+06 ZonesAtSurface
1524.69 1225 662.604 0 2 1 2 1.11243e+06 36.8547 53961.5 1.6442 2.63858e+06 1.11243e+06 ZonesAtSurface
1574.75 1225 637.613 0 0 2 3 100000 5 10000 1.0969 508812 100000 ZonesAtSurface
1624.79 1224.99 662.587 0 0 2 3 100000 5 10000 1.11065 437256 100000 ZonesAtSurface
1674.84 1224.99 687.557 0 0 2 3 100000 5 10000 1.00499 417124 100000 ZonesAtSurface
1724.9 1224.99 712.514 0 0 2 3 100000 5 10000 1.0404 484134 100000 ZonesAtSurface
1774.96 1224.99 737.456 0 0 2 3 100000 5 10000 0.95768 313165 100000 ZonesAtSurface
1825.02 1224.99 762.399 0 0 2 3 100000 5 10000 1.05909 238717 100000 ZonesAtSurface
1875.06 1224.99 787.365 0 0 2 3 100000 5 10000 0.965521 227426 100000 ZonesAtSurface
1925.02 1224.99 912.368 0 8 2 1 615209 38.7588 94059.1 3.2704 775976 615209 ZonesAtSurface
1975.12 1225 837.425 0 0 2 3 100000 5 10000 0.983899 220327 100000 ZonesAtSurface
2025.22 1225 800.024 0 0 1 3 891041 42.9557 112529 1.21279 3.8369e+06 891041 ZonesAtSurface
2075.31 1225 750.127 0 0 2 2 1.18513e+06 43.803 149279 2.2059 2.87706e+06 1.18513e+06 ZonesAtSurface
2125.55 1225 600.227 0 1 2 3 1.23271e+06 23.2909 105346 1.28814 3.13688e+06 1.23271e+06 ZonesAtSurface
2175.7 1225 500.312 0 0 2 3 100000 5 10000 1.12392 216548 100000 ZonesAtSurface
2225.78 1225 400.398 0 0 1 3 692624 21.6404 111062 1.16858 2.43348e+06 692624 ZonesAtSurface
2275.77 1225 300.484 0 0 1 3 713196 25.7768 99883.4 1.02827 2.5081e+06 713196 ZonesAtSurface
2325.67 1225 200.571 0 0 1 3 1.10603e+06 25.3648 138988 1.02639 4.20606e+06 1.10603e+06 ZonesAtSurface
2375.5 1224.99 100.631 0 0 1 3 795959 31.3729 64680.2 1.2137 6.94937e+06 795959 ZonesAtSurface
2425.39 1225 50.6411 0 0 1 2 804809 42.8734 54331.1 1.46691 1.23575e+07 804809 ZonesAtSurface
2475.37 1225 50.6893 0 0 0 0 1.20796e+06 23.2164 128631 2.09131 3.18181e+06 1.20796e+06 ZonesAtSurface
2525.05 1225 20.7636 0 0 0 0 814573 31.8335 128993 1.04707 8.26691e+06 814573 ZonesAtSurface
2574.93 1224.99 10.7282 0 0 1 1 1.15068e+06 24.8926 130541 1.01325 9.35701e+06 1.15068e+06 ZonesAtSurface
2624.84 1224.99 0.688964 0 0 1 2 566291 36.0315 122160 1.07598 1.50009e+07 566291 ZonesAtSurface
2674.6 1224.99 90.7265 0 4 2 1 1.39731e+06 15.1816 67447 1.39587 2.77359e+06 1.39731e+06 ZonesAtSurface
2724.49 1224.99 130.713 0 0 1 1 770614 38.281 66434.9 1.77064 3.43916e+06 770614 ZonesAtSurface
2774.41 1224.99 170.693 0 0 1 1 100000 5 10000 1.24808 491308 100000 ZonesAtSurface
2824.36 1225 260.656 0 8 0 0 755023 38.2682 56894.7 1.75999 2.1694e+06 755023 ZonesAtSurface
2874.38 1224.99 300.619 0 0 0 0 754373 32.8851 132613 1.77872 1.95909e+06 754373 ZonesAtSurface
2924.39 1224.99 340.588 0 0 0 0 1.15752e+06 24.5542 107758 2.30213 1.75592e+06 1.15752e+06 ZonesAtSurface
